,x,y,z,ncbi_id,sample_name,full_name
139398,0.170090,0.092307,-0.091786,NC_015673,NC_015673 sample_98,Corynebacterium resistens DSM 45100
146053,-0.071152,0.020835,0.034354,NC_015975,NC_015975 sample_53,Lactobacillus ruminis ATCC 27782
88000,0.006615,0.035885,-0.018274,NC_012491,NC_012491 sample_0,Brevibacillus brevis NBRC 100599
165439,0.157960,0.073122,-0.090338,NC_017093,NC_017093 sample_39,Actinoplanes missouriensis 431
226788,0.017781,0.048328,0.013838,NC_020286,NC_020286 sample_88,Synechocystis sp. PCC 6803
114002,-0.040622,0.071741,0.019853,NC_014256,NC_014256 sample_2,Helicobacter pylori B8
103544,0.007708,0.029125,-0.012838,NC_013654,NC_013654 sample_44,Escherichia coli SE15
152690,-0.145870,-0.054323,0.079947,NC_016639,NC_016639 sample_90,Rickettsia slovaca 13-B
89723,-0.053463,0.016043,0.030528,NC_012667,NC_012667 sample_23,Vibrio cholerae MJ-1236 chromosome 2
88206,0.097279,0.079808,-0.060197,NC_012526,NC_012526 sample_6,Deinococcus deserti VCD115
130639,-0.048602,-0.002994,0.008551,NC_015214,NC_015214 sample_39,Lactobacillus acidophilus 30SC
118553,-0.097495,-0.000596,0.058320,NC_014501,NC_014501 sample_53,Cyanothece sp. PCC 7822
62846,-0.077647,-0.006986,0.053181,NC_010263,NC_010263 sample_46,Rickettsia rickettsii str. Iowa
17357,-0.054520,0.051743,0.039967,NC_005956,NC_005956 sample_57,Bartonella henselae str. Houston-1
43909,0.044783,0.053321,-0.014706,NC_008751,NC_008751 sample_9,Desulfovibrio vulgaris DP4
261984,-0.090396,-0.017887,0.050195,NC_022571,NC_022571 sample_84,Clostridium saccharobutylicum DSM 13864
127374,0.084298,0.053384,-0.044032,NC_014962,NC_014962 sample_74,Isosphaera pallida ATCC 43644
267524,-0.074515,0.000006,0.024516,NC_023029,NC_023029 sample_24,Francisella noatunensis subsp. orientalis LADL--07-285A
151392,0.156250,0.068731,-0.083080,NC_016617,NC_016617 sample_92,Azospirillum brasilense Sp245
84207,-0.066843,0.010252,0.048582,NC_011969,NC_011969 sample_7,Bacillus cereus Q1
166774,-0.012781,0.009154,0.021995,NC_017154,NC_017154 sample_74,Yersinia pestis D106004
28638,0.210120,0.117070,-0.017953,NC_007643,NC_007643 sample_38,Rhodospirillum rubrum ATCC 11170
60853,0.180860,0.068133,-0.120640,NC_010086,NC_010086 sample_53,Burkholderia multivorans ATCC 17616 chromosome 2
265747,-0.190590,-0.011060,0.120680,NC_022900,NC_022900 sample_47,Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023
169777,-0.204580,-0.046429,0.085661,NC_017243,NC_017243 sample_77,Brachyspira intermedia PWS/A
182820,-0.077597,0.002540,0.046325,NC_017503,NC_017503 sample_20,Mycoplasma gallisepticum str. F
119733,-0.060354,0.008628,0.034682,NC_014560,NC_014560 sample_33,Helicobacter pylori SJM180
265166,-0.199120,-0.016332,0.092238,NC_022807,NC_022807 sample_66,Mycoplasma hyorhinis DBS 1050
236016,-0.036689,0.007929,0.037788,NC_020970,NC_020970 sample_16,Chlamydia trachomatis Ia/SotonIa1 complete genome
198399,0.059266,0.065363,-0.061680,NC_017964,NC_017964 sample_99,Advenella kashmirensis WT001
150329,0.025801,0.031810,0.022211,NC_016602,NC_016602 sample_29,Vibrio furnissii NCTC 11218 chromosome 1
208605,-0.161820,-0.035176,0.083662,NC_018605,NC_018605 sample_5,Cardinium endosymbiont cEper1 of Encarsia pergandiella
207344,0.211320,0.117490,-0.113570,NC_018581,NC_018581 sample_44,Gordonia sp. KTR9
81312,-0.028005,0.035280,-0.003734,NC_011753,NC_011753 sample_12,Vibrio splendidus LGP32 chromosome 1
63613,-0.064074,0.015476,0.017498,NC_010334,NC_010334 sample_13,Shewanella halifaxensis HAW-EB4
248387,0.011901,0.080201,0.002320,NC_021814,NC_021814 sample_87,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921
241524,-0.006987,0.028773,0.031558,NC_021219,NC_021219 sample_24,Candidatus Saccharimonas aalborgensis
179063,-0.190400,-0.030253,0.100070,NC_017418,NC_017418 sample_63,Borrelia burgdorferi N40
254075,-0.091225,0.002821,0.041646,NC_022000,NC_022000 sample_75,Proteus mirabilis BB2000
63679,-0.028734,0.020457,0.054584,NC_010334,NC_010334 sample_79,Shewanella halifaxensis HAW-EB4
404,-0.010206,0.032964,0.000044,NC_000911,NC_000911 sample_4,Synechocystis sp. PCC 6803
124007,-0.070652,0.034857,0.057348,NC_014803,NC_014803 sample_7,Pseudoalteromonas sp. SM9913 chromosome I
248671,-0.033988,0.026921,0.047795,NC_021821,NC_021821 sample_71,Vibrio parahaemolyticus O1:Kuk str. FDA_R31 chromosome II
149499,-0.019396,-0.003627,0.046593,NC_016513,NC_016513 sample_99,Aggregatibacter actinomycetemcomitans ANH9381
161502,0.121800,0.088467,-0.078863,NC_016947,NC_016947 sample_2,Mycobacterium intracellulare MOTT-02
266701,0.115800,0.051888,-0.073578,NC_022997,NC_022997 sample_1,Hyphomicrobium nitrativorans NL23
241996,0.103380,0.082506,-0.045740,NC_021237,NC_021237 sample_96,Pseudomonas protegens CHA0
147562,-0.069357,0.019614,0.043162,NC_016043,NC_016043 sample_62,Taylorella asinigenitalis MCE3
103972,0.059867,0.070564,-0.045984,NC_013716,NC_013716 sample_72,Citrobacter rodentium ICC168
42193,-0.135900,-0.039166,0.090022,NC_008601,NC_008601 sample_93,Francisella novicida U112
202699,-0.067439,0.023409,0.036228,NC_018221,NC_018221 sample_99,Enterococcus faecalis D32
104306,0.143030,0.097869,-0.075010,NC_013729,NC_013729 sample_6,Kribbella flavida DSM 17836
162314,0.076086,0.056252,-0.012592,NC_017033,NC_017033 sample_14,Frateuria aurantia DSM 6220
260571,-0.044119,0.044359,0.006251,NC_022530,NC_022530 sample_71,Bacillus amyloliquefaciens subsp. plantarum NAU-B3
29052,0.300870,0.107200,-0.227960,NC_007651,NC_007651 sample_52,Burkholderia thailandensis E264 chromosome I
191682,0.020834,0.023278,-0.063627,NC_017656,NC_017656 sample_82,Escherichia coli O55:H7 str. RM12579
11202,-0.094731,0.003542,0.037267,NC_004342,NC_004342 sample_2,Leptospira interrogans serovar Lai str. 56601 chromosome I
154879,0.016938,0.025517,0.026041,NC_016789,NC_016789 sample_79,Corynebacterium diphtheriae PW8
57063,-0.127720,-0.007900,0.093605,NC_009782,NC_009782 sample_63,Staphylococcus aureus subsp. aureus Mu3
62049,-0.117140,-0.037101,0.054987,NC_010163,NC_010163 sample_49,Acholeplasma laidlawii PG-8A
242600,-0.124330,-0.002243,0.068447,NC_021284,NC_021284 sample_0,Spiroplasma syrphidicola EA-1
99614,-0.042578,0.030064,0.029935,NC_013355,NC_013355 sample_14,Zymomonas mobilis subsp. mobilis NCIMB 11163
194873,0.062725,0.059846,-0.047676,NC_017832,NC_017832 sample_73,Burkholderia pseudomallei 1026b chromosome 2
174599,0.159650,0.086199,-0.091506,NC_017309,NC_017309 sample_99,Edwardsiella tarda FL6-60
20754,0.003152,0.062798,-0.007799,NC_006526,NC_006526 sample_54,Zymomonas mobilis subsp. mobilis ZM4
200019,0.013404,0.049679,-0.006919,NC_018025,NC_018025 sample_19,Desulfomonile tiedjei DSM 6799
154187,0.056405,0.076928,0.011980,NC_016782,NC_016782 sample_87,Corynebacterium diphtheriae 241
11099,0.108780,0.042499,-0.086440,NC_004311,NC_004311 sample_99,Brucella suis 1330 chromosome II
32034,-0.035090,0.038049,0.013974,NC_007947,NC_007947 sample_34,Methylobacillus flagellatus KT
198460,0.055540,0.039214,-0.031554,NC_017986,NC_017986 sample_60,Pseudomonas putida ND6
260208,-0.088599,0.014951,0.054378,NC_022524,NC_022524 sample_8,Bacillus infantis NRRL B-14911
112743,0.210490,0.043703,-0.125170,NC_014215,NC_014215 sample_43,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
55402,-0.116600,-0.014195,0.061221,NC_009697,NC_009697 sample_2,Clostridium botulinum A str. ATCC 19397
220438,0.127710,0.081589,-0.097170,NC_019793,NC_019793 sample_38,Deinococcus peraridilitoris DSM 19664
61529,0.038094,0.053109,0.010532,NC_010120,NC_010120 sample_29,Neisseria meningitidis 053442
69711,0.028627,0.041378,0.016638,NC_010655,NC_010655 sample_11,Akkermansia muciniphila ATCC BAA-835
82496,-0.165120,-0.009445,0.107430,NC_011834,NC_011834 sample_96,Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)
260868,-0.011550,0.015735,0.011143,NC_022541,NC_022541 sample_68,"Xanthomonas fuscans subsp. fuscans str. 4834-R,"
119820,-0.010376,0.053796,-0.007244,NC_014562,NC_014562 sample_20,Pantoea vagans C9-1
189252,-0.075773,0.020419,0.051157,NC_017594,NC_017594 sample_52,Streptococcus salivarius 57.I
17231,-0.087208,-0.016419,0.054292,NC_005955,NC_005955 sample_31,Bartonella quintana str. Toulouse
152695,-0.110540,-0.002202,0.062286,NC_016639,NC_016639 sample_95,Rickettsia slovaca 13-B
116860,-0.086818,0.006366,0.029506,NC_014388,NC_014388 sample_60,Butyrivibrio proteoclasticus B316 chromosome 2
159134,0.050199,0.058544,-0.041627,NC_016906,NC_016906 sample_34,Gordonia polyisoprenivorans VH2
160791,-0.115560,0.007662,0.076333,NC_016937,NC_016937 sample_91,Francisella tularensis subsp. tularensis TI0902
203062,0.126350,0.055415,-0.021570,NC_018286,NC_018286 sample_62,Phaeobacter gallaeciensis 2.10
84404,-0.073995,0.007983,0.061716,NC_011979,NC_011979 sample_4,Geobacter daltonii FRC-32
107653,0.049239,0.054547,0.009261,NC_013956,NC_013956 sample_53,Pantoea ananatis LMG 20103
15773,-0.116200,-0.002706,0.093925,NC_005139,NC_005139 sample_73,Vibrio vulnificus YJ016 chromosome I
98676,-0.021862,0.061235,0.015051,NC_013209,NC_013209 sample_76,Acetobacter pasteurianus IFO 3283-01
50520,-0.061026,0.003057,0.049005,NC_009455,NC_009455 sample_20,Dehalococcoides sp. BAV1
251987,-0.022544,0.003511,0.004410,NC_021890,NC_021890 sample_87,Chlamydia trachomatis RC-F(s)/342
188095,0.091963,0.061891,-0.007759,NC_017574,NC_017574 sample_95,Ralstonia solanacearum Po82
56314,0.097195,0.059557,-0.026283,NC_009719,NC_009719 sample_14,Parvibaculum lavamentivorans DS-1
109010,-0.073172,0.005735,0.036296,NC_014019,NC_014019 sample_10,Bacillus megaterium QM B1551
263442,0.263060,0.090243,-0.220730,NC_022658,NC_022658 sample_42,Burkholderia pseudomallei NCTC 13179 chromosome 2
244212,0.018194,0.036813,-0.014112,NC_021490,NC_021490 sample_12,Treponema pallidum subsp. pallidum str. Nichols
49774,-0.038315,0.007733,0.037658,NC_009438,NC_009438 sample_74,Shewanella putrefaciens CN-32
36764,-0.146060,-0.005282,0.065380,NC_008312,NC_008312 sample_64,Trichodesmium erythraeum IMS101
102557,0.151400,0.056880,-0.039629,NC_013523,NC_013523 sample_57,Sphaerobacter thermophilus DSM 20745 chromosome 1
125177,0.111630,0.056479,-0.076961,NC_014834,NC_014834 sample_77,Rhodopseudomonas palustris DX-1
182410,-0.108170,-0.002833,0.074664,NC_017491,NC_017491 sample_10,Lactobacillus rhamnosus ATCC 8530
263337,0.105260,0.060242,-0.048287,NC_022657,NC_022657 sample_37,Actinoplanes friuliensis DSM 7358
239528,0.182950,0.086380,-0.103490,NC_021174,NC_021174 sample_28,Burkholderia thailandensis MSMB121 chromosome 2
172471,-0.157370,-0.021597,0.089524,NC_017281,NC_017281 sample_71,Campylobacter jejuni subsp. jejuni S3
146542,-0.000883,0.023746,0.014783,NC_016002,NC_016002 sample_42,Pseudogulbenkiania sp. NH8B
157470,0.042312,0.049300,-0.028397,NC_016831,NC_016831 sample_70,Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. RKS5078
18866,-0.013670,0.023454,0.003552,NC_006322,NC_006322 sample_66,Bacillus licheniformis DSM 13 = ATCC 14580
86160,0.089354,0.079787,-0.069060,NC_012207,NC_012207 sample_60,Mycobacterium bovis BCG str. Tokyo 172
10660,0.091144,0.079940,-0.048022,NC_004129,NC_004129 sample_60,Pseudomonas protegens Pf-5
130071,-0.071456,0.013336,0.033894,NC_015172,NC_015172 sample_71,Syntrophobotulus glycolicus DSM 8271
86712,0.096916,0.098907,-0.021882,NC_012441,NC_012441 sample_12,Brucella melitensis ATCC 23457 chromosome I
265818,0.204780,0.084481,-0.110690,NC_022904,NC_022904 sample_18,Pandoraea pnomenusa 3kgm
117338,-0.040385,-0.000974,0.035833,NC_014410,NC_014410 sample_38,Thermoanaerobacterium thermosaccharolyticum DSM 571
159051,0.021258,0.032839,-0.004921,NC_016902,NC_016902 sample_51,Escherichia coli KO11FL
182733,-0.095792,-0.012099,0.027840,NC_017502,NC_017502 sample_33,Mycoplasma gallisepticum str. R(high)
266864,-0.125830,-0.024722,0.074927,NC_022998,NC_022998 sample_64,Spiroplasma apis B31
4712,-0.028255,0.028002,0.016742,NC_002936,NC_002936 sample_12,Dehalococcoides ethenogenes 195
95616,-0.018352,0.025059,0.011848,NC_013009,NC_013009 sample_16,Neorickettsia risticii str. Illinois
221097,-0.095883,0.029200,0.034750,NC_019896,NC_019896 sample_97,Bacillus subtilis subsp. subtilis str. BSP1
37238,0.050491,0.036870,-0.075055,NC_008322,NC_008322 sample_38,Shewanella sp. MR-7
29733,0.298100,0.104400,-0.238560,NC_007760,NC_007760 sample_33,Anaeromyxobacter dehalogenans 2CP-C
73293,0.146020,0.077407,-0.076488,NC_010943,NC_010943 sample_93,Stenotrophomonas maltophilia K279a
85662,-0.219400,-0.027225,0.104780,NC_012039,NC_012039 sample_62,Campylobacter lari RM2100
99075,0.114950,0.067730,-0.100830,NC_013235,NC_013235 sample_75,Nakamurella multipartita DSM 44233
161429,0.228770,0.126660,-0.148890,NC_016946,NC_016946 sample_29,Mycobacterium intracellulare ATCC 13950
208658,-0.072886,0.010147,0.024931,NC_018605,NC_018605 sample_58,Cardinium endosymbiont cEper1 of Encarsia pergandiella
52798,-0.025141,0.036961,0.011417,NC_009524,NC_009524 sample_98,Psychrobacter sp. PRwf-1
235306,-0.027163,0.029005,0.014322,NC_020940,NC_020940 sample_6,Chlamydia trachomatis Ia/SotonIa3 complete genome
252049,-0.042147,0.016311,0.007989,NC_021891,NC_021891 sample_49,Chlamydia trachomatis RC-J(s)/122
153450,-0.095045,0.015886,0.028130,NC_016771,NC_016771 sample_50,Bacillus cereus NC7401
73373,-0.078746,0.007539,0.047339,NC_010981,NC_010981 sample_73,Wolbachia endosymbiont of Culex quinquefasciatus Pel
221268,0.132020,0.083076,-0.072272,NC_019902,NC_019902 sample_68,Thioalkalivibrio nitratireducens DSM 14787
255467,0.196380,0.104750,-0.084384,NC_022116,NC_022116 sample_67,Amycolatopsis mediterranei RB
99058,0.127200,0.039098,-0.098209,NC_013235,NC_013235 sample_58,Nakamurella multipartita DSM 44233
93695,-0.000105,0.020136,-0.003221,NC_012917,NC_012917 sample_95,Pectobacterium carotovorum subsp. carotovorum PC1
260277,0.003684,0.018824,0.032950,NC_022524,NC_022524 sample_77,Bacillus infantis NRRL B-14911
253194,0.034217,0.073977,-0.015442,NC_021905,NC_021905 sample_94,Rhizobium etli bv. mimosae str. Mim1
95547,0.064583,0.028934,-0.024158,NC_013008,NC_013008 sample_47,Escherichia coli O157:H7 str. TW14359
118115,-0.088700,-0.004801,0.065199,NC_014497,NC_014497 sample_15,Candidatus Zinderia insecticola CARI
199252,-0.081845,-0.008597,0.032849,NC_018013,NC_018013 sample_52,Aequorivita sublithincola DSM 14238
200050,-0.048837,0.022755,-0.008720,NC_018025,NC_018025 sample_50,Desulfomonile tiedjei DSM 6799
167482,-0.139410,0.000233,0.106240,NC_017175,NC_017175 sample_82,Clostridium difficile M68
140139,0.078180,0.075440,-0.039971,NC_015684,NC_015684 sample_39,Oligotropha carboxidovorans OM5
192092,-0.100710,-0.005541,0.037921,NC_017668,NC_017668 sample_92,Halobacillus halophilus DSM 2266
171179,-0.179540,-0.031813,0.094385,NC_017259,NC_017259 sample_79,Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
103599,0.044810,0.058000,-0.008613,NC_013654,NC_013654 sample_99,Escherichia coli SE15
186130,-0.076322,-0.012078,0.019061,NC_017546,NC_017546 sample_30,Listeria monocytogenes FSL R2-561
23700,0.121900,0.101230,-0.059789,NC_007298,NC_007298 sample_0,Dechloromonas aromatica RCB
119626,-0.056695,0.021462,0.059415,NC_014555,NC_014555 sample_26,Helicobacter pylori PeCan4
210519,0.013834,0.022840,-0.016337,NC_018641,NC_018641 sample_19,Lactobacillus casei W56
203422,-0.131780,-0.004533,0.077003,NC_018406,NC_018406 sample_22,Mycoplasma gallisepticum VA94_7994-1-7P
232049,0.201680,0.076337,-0.091877,NC_020561,NC_020561 sample_49,Sphingomonas sp. MM-1
81671,0.037969,0.068226,-0.004524,NC_011768,NC_011768 sample_71,Desulfatibacillum alkenivorans AK-01
162537,0.000072,0.050119,-0.017471,NC_017039,NC_017039 sample_37,Synechocystis sp. PCC 6803 substr. PCC-P
228463,-0.072600,0.004087,0.016807,NC_020419,NC_020419 sample_63,Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA
169458,-0.021742,0.010771,0.005923,NC_017221,NC_017221 sample_58,Bifidobacterium longum subsp. longum KACC 91563
142351,-0.057696,-0.001589,0.058555,NC_015735,NC_015735 sample_51,Candidatus Moranella endobia PCIT
106812,0.185240,0.080176,-0.067988,NC_013929,NC_013929 sample_12,Streptomyces scabiei 87.22
151426,-0.047053,0.026220,0.031833,NC_016620,NC_016620 sample_26,Bacteriovorax marinus SJ
93681,0.013476,0.040754,-0.006718,NC_012917,NC_012917 sample_81,Pectobacterium carotovorum subsp. carotovorum PC1
57716,-0.150810,-0.027497,0.079138,NC_009802,NC_009802 sample_16,Campylobacter concisus 13826
75129,0.071429,0.025683,-0.058559,NC_011083,NC_011083 sample_29,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476
167242,-0.020560,0.027613,0.007935,NC_017168,NC_017168 sample_42,Yersinia pestis A1122
45136,-0.008440,-0.012403,0.031950,NC_008800,NC_008800 sample_36,Yersinia enterocolitica subsp. enterocolitica 8081
79185,0.144060,0.078177,-0.075984,NC_011593,NC_011593 sample_85,Bifidobacterium longum subsp. infantis ATCC 15697
48328,-0.141080,-0.028811,0.051830,NC_009257,NC_009257 sample_28,Francisella tularensis subsp. tularensis WY96-3418
206428,0.001968,0.067586,0.009991,NC_018522,NC_018522 sample_28,Klebsiella pneumoniae subsp. pneumoniae 1084
239285,-0.058052,0.015304,0.041673,NC_021171,NC_021171 sample_85,Bacillus sp. 1NLA3E
14945,-0.103180,-0.010454,0.066977,NC_005061,NC_005061 sample_45,Candidatus Blochmannia floridanus
89851,0.027702,0.069002,-0.042178,NC_012668,NC_012668 sample_51,Vibrio cholerae MJ-1236 chromosome 1
171628,-0.047574,0.029227,0.012959,NC_017269,NC_017269 sample_28,Vibrio cholerae LMA3984-4 chromosome II
222842,0.104070,0.058372,-0.051483,NC_019966,NC_019966 sample_42,Mycobacterium smegmatis JS623
226941,-0.155140,-0.022163,0.057401,NC_020294,NC_020294 sample_41,Candidatus Kinetoplastibacterium desouzaii TCC079E
204346,-0.379560,-0.062175,0.175210,NC_018415,NC_018415 sample_46,Candidatus Carsonella ruddii CS isolate Thao2000
249048,-0.111530,-0.006443,0.068191,NC_021825,NC_021825 sample_48,Listeria monocytogenes strain J2-1091
218715,-0.057603,0.013312,0.030095,NC_019697,NC_019697 sample_15,Chamaesiphon minutus PCC 6605
242956,0.219250,0.089790,-0.148560,NC_021287,NC_021287 sample_56,"Burkholderia sp. RPE64 DNA, chromosome 1"
70100,0.122790,0.056236,-0.093109,NC_010676,NC_010676 sample_0,Burkholderia phytofirmans PsJN chromosome 2
13430,-0.015433,0.047629,0.000472,NC_004603,NC_004603 sample_30,Vibrio parahaemolyticus RIMD 2210633 chromosome 1
96999,-0.047405,0.036761,0.031836,NC_013161,NC_013161 sample_99,Cyanothece sp. PCC 8802
194630,-0.132510,-0.028142,0.066368,NC_017808,NC_017808 sample_30,Borrelia crocidurae str. Achema
79150,0.098401,0.089242,-0.040764,NC_011593,NC_011593 sample_50,Bifidobacterium longum subsp. infantis ATCC 15697
148087,0.068107,0.097695,-0.011733,NC_016077,NC_016077 sample_87,Acidaminococcus intestini RyC-MR95
264414,-0.068839,0.040177,0.050096,NC_022780,NC_022780 sample_14,Pediococcus pentosaceus SL4
34449,0.229960,0.091008,-0.197480,NC_008061,NC_008061 sample_49,Burkholderia cenocepacia AU 1054 chromosome 2
94635,-0.113000,-0.018464,0.056791,NC_012968,NC_012968 sample_35,Methylotenera mobilis JLW8
117475,0.149250,0.089899,-0.069891,NC_014414,NC_014414 sample_75,Parvularcula bermudensis HTCC2503
141842,0.031551,0.073029,0.009107,NC_015730,NC_015730 sample_42,Roseobacter litoralis Och 149
153987,-0.068658,0.011883,0.003873,NC_016779,NC_016779 sample_87,Bacillus cereus F837/76
157955,0.035228,0.033467,-0.000143,NC_016845,NC_016845 sample_55,Klebsiella pneumoniae subsp. pneumoniae HS11286
37632,-0.045423,0.002173,0.034095,NC_008345,NC_008345 sample_32,Shewanella frigidimarina NCIMB 400
50058,-0.037995,0.039371,0.005647,NC_009442,NC_009442 sample_58,Streptococcus suis 05ZYH33
165274,0.198200,0.121860,-0.083306,NC_017080,NC_017080 sample_74,Phycisphaera mikurensis NBRC 102666
26547,0.247250,0.107640,-0.221800,NC_007511,NC_007511 sample_47,Burkholderia sp. 383 chromosome 2
152929,0.010511,0.027992,0.008306,NC_016642,NC_016642 sample_29,Pseudovibrio sp. FO-BEG1
238052,-0.000216,0.034861,-0.013492,NC_021057,NC_021057 sample_52,Candidatus Moranella endobia PCVAL
